specObjID,ra,dec,redshift,zErr,class,subClass,u,g,r,i,z,plate,mjd,fiberID
3.28E+18,114.92914,17.42024,8.93E-05,8.00E-06,STAR,K5,20.31321,18.69201,18.04932,18.0928,18.08217,2915,54497,281
3.04E+18,98.397948,26.945967,8.94E-05,1.05E-05,STAR,F9,20.10948,18.74059,18.0874,17.80407,17.61359,2696,54167,506
8.39E+18,128.80262,-0.45001613,8.94E-05,7.95E-06,STAR,K5Ve (118100),21.05872,18.79746,17.73645,17.32018,17.05265,7452,56745,466
3.04E+18,99.354323,26.056722,8.94E-05,1.58E-05,STAR,K1,21.10284,19.4381,18.83408,18.55462,18.46852,2696,54167,27
1.41E+19,138.53955,0.71534044,8.96E-05,8.98E-06,STAR,F3/F5V (30743),18.35656,17.3576,17.08584,16.97916,16.97576,12544,58928,131
2.95E+18,0.392165,-5.029925,8.96E-05,1.28E-05,STAR,G2,19.20102,17.94305,17.57441,17.41267,17.40875,2624,54380,273
3.52E+18,72.176863,-5.1875672,8.97E-05,1.79E-05,STAR,F9,21.46071,19.87353,19.33658,19.13506,19.10374,3123,54741,293
8.39E+18,130.81871,-1.0292606,8.98E-05,6.42E-06,STAR,K5Ve (118100),19.60419,17.12011,16.04078,15.64054,15.43362,7452,56745,44
3.07E+18,112.09452,15.238856,8.98E-05,3.70E-05,STAR,A0,20.77606,19.51969,19.47582,19.48154,19.51389,2728,54416,270
1.70E+18,31.848185,0.658907,8.99E-05,7.80E-06,STAR,K3,19.34224,17.31489,16.45615,16.12493,15.93701,1506,53003,518
1.66E+18,327.12122,-0.479699,8.99E-05,8.27E-06,STAR,K7,20.2529,17.60937,16.30972,15.7668,15.46067,1473,52908,272
3.81E+18,208.20798,41.770074,9.00E-05,1.26E-05,STAR,F9,19.51306,18.19597,17.66969,17.44964,17.35177,3380,54977,435
1.01E+18,126.39819,39.521231,9.00E-05,2.50E-05,STAR,M0,21.1655,19.55466,18.54032,17.98532,17.55821,894,52615,165
3.32E+18,111.06416,36.566096,9.05E-05,7.28E-06,STAR,K1,18.93191,17.01073,16.26744,16.00409,15.87168,2946,54506,128
3.80E+18,130.08838,23.705534,9.05E-05,1.01E-05,STAR,F9,19.73803,18.48684,18.05191,17.92981,17.91505,3373,54940,500
3.80E+18,191.3269,34.906948,9.06E-05,1.30E-05,STAR,F9,19.85119,18.7237,18.22454,18.03055,17.9174,3375,55003,134
2.72E+18,121.51544,12.096926,9.07E-05,1.11E-05,STAR,F5,20.4527,19.39072,18.61486,18.14331,18.16541,2418,53794,606
1.69E+18,22.456316,0.497186,9.07E-05,1.35E-05,STAR,M2,22.24395,19.61744,18.17274,17.07048,16.48553,1501,53740,568
3.51E+18,58.432837,11.708827,9.08E-05,8.36E-06,STAR,K7,21.13603,18.37165,16.98192,16.43692,16.09996,3121,54749,166
2.24E+18,166.9878,30.167154,9.09E-05,1.40E-05,STAR,M3,21.72316,19.31868,17.92618,16.81449,16.23089,1990,53472,20
3.50E+18,7.1419301,-11.0085,9.11E-05,1.12E-05,STAR,K5,19.17173,16.73398,15.7303,15.38029,15.19139,3105,54825,288
3.80E+18,128.84902,22.992579,9.13E-05,9.58E-06,STAR,F9,18.06016,16.73446,16.1951,16.00179,15.90384,3373,54940,272
2.37E+18,202.35364,32.575789,9.14E-05,9.57E-06,STAR,M2,19.48758,16.91876,15.45528,14.38346,14.05845,2109,53468,313
3.51E+18,59.244336,12.518518,9.16E-05,8.96E-06,STAR,K3,20.80629,19.12344,18.23649,17.87084,17.63108,3121,54749,540
3.07E+18,228.96687,6.572102,9.17E-05,8.38E-06,STAR,K3,18.95118,17.25909,16.53379,16.2687,16.14093,2724,54616,189
1.17E+19,147.1108,27.847733,9.18E-05,7.56E-06,STAR,F3/F5V (30743),17.38857,16.49608,16.22351,16.12918,16.0637,10436,58142,75
3.07E+18,104.76748,12.289117,9.18E-05,1.81E-05,STAR,F9,21.17131,19.79388,19.23344,19.0424,18.9835,2727,54414,276
2.70E+18,48.075052,40.725034,9.19E-05,8.77E-06,STAR,K1,19.97129,18.15383,17.41857,17.14952,16.98854,2397,53763,202
8.34E+18,178.52073,47.550298,9.21E-05,1.13E-05,STAR,F0IV (81937),18.66178,17.7109,17.44238,17.37004,17.31823,7404,56776,707
1.69E+18,28.413933,0.66576932,9.22E-05,1.40E-05,STAR,M2,20.6649,18.16827,16.79233,15.70314,15.13545,1504,52940,597
3.75E+18,169.92493,16.956802,9.24E-05,9.20E-06,STAR,K3,19.44538,17.23948,16.35027,16.06531,15.90089,3327,54951,187
1.99E+18,183.58094,15.81433,9.26E-05,1.18E-05,STAR,F9,18.92948,17.71717,17.2714,17.0962,17.03308,1766,53468,370
8.25E+18,55.511864,-0.61437298,9.26E-05,7.92E-06,STAR,K5Ve (118100),20.21943,17.7779,16.7093,16.31511,16.07582,7331,56658,176
3.09E+18,208.06715,16.10556,9.28E-05,9.73E-06,STAR,G2,16.88221,15.73261,15.33377,15.22779,15.21412,2742,54233,61
3.07E+18,114.0696,15.123901,9.28E-05,1.48E-05,STAR,K3,21.61989,19.67551,18.88576,18.55388,18.36674,2728,54416,13
2.31E+18,52.850998,1.128848,9.29E-05,1.01E-05,STAR,F9,19.4743,17.89971,17.27549,17.0497,16.93617,2049,53350,417
3.04E+18,97.548673,26.84306,9.30E-05,1.17E-05,STAR,K1,21.39317,19.64265,18.78047,18.33465,18.1433,2696,54167,432
3.04E+18,98.598291,27.009685,9.31E-05,1.64E-05,STAR,F9,21.28263,19.63622,19.00872,18.76626,18.66949,2696,54167,516
1.68E+18,13.51685,1.14928,9.32E-05,1.13E-05,STAR,G2,16.97849,15.84541,15.46696,15.32927,15.31542,1496,52883,608
1.70E+18,31.122278,0.686831,9.32E-05,1.29E-05,STAR,M3,22.17658,19.36303,17.88878,16.66828,16.03126,1506,53003,386
3.79E+18,127.15129,55.476667,9.34E-05,1.41E-05,STAR,F5,19.31199,18.38334,18.071,17.96902,17.87707,3362,54939,238
3.81E+18,221.25791,41.117396,9.38E-05,8.64E-06,STAR,K3,19.86747,18.15174,17.42768,17.13892,16.97377,3386,54952,405
2.95E+18,0.671504,-4.30686,9.40E-05,8.86E-06,STAR,F9,18.11832,16.6537,16.07288,15.87089,15.76879,2624,54380,426
1.69E+18,17.825708,-1.14018,9.43E-05,8.18E-06,STAR,K3,19.73952,17.59846,16.75104,16.43299,16.26103,1499,53001,206
3.81E+18,220.79638,41.349898,9.43E-05,1.10E-05,STAR,M1,21.94604,19.48071,18.02789,17.19709,16.7493,3386,54952,364
1.70E+18,35.933964,0.838717,9.45E-05,1.70E-05,STAR,M3,22.03658,19.69198,18.31833,17.10168,16.44549,1508,52944,442
3.38E+18,163.97978,40.783255,9.46E-05,8.02E-06,STAR,K3,14.67397,14.36447,10.68156,10.47049,10.60695,3000,54843,428
8.25E+18,55.491394,-0.62356446,9.47E-05,7.41E-06,STAR,K0V (10780),19.33017,17.62918,16.90365,16.63445,16.45383,7331,56658,177
8.39E+18,129.00835,0.040729675,9.48E-05,8.24E-06,STAR,G8V (101501),17.89619,16.43299,15.90218,15.72759,15.65993,7452,56745,576
1.70E+18,34.327747,-0.649007,9.48E-05,9.02E-06,STAR,K7,20.50597,17.97239,16.73582,16.17825,15.81495,1507,53763,57
2.65E+18,156.69166,29.451942,9.49E-05,1.27E-05,STAR,A0,18.73808,17.55591,17.49363,17.47379,17.55456,2351,53786,633
2.70E+18,48.95758,40.31399,9.50E-05,1.06E-05,STAR,F9,18.99143,17.51576,16.81497,16.52901,16.35074,2397,53763,114
3.04E+18,99.69081,26.855781,9.51E-05,1.65E-05,STAR,G2,19.1667,17.88367,17.34114,17.14548,17.02419,2696,54167,628
3.79E+18,201.22521,41.491572,9.51E-05,1.41E-05,STAR,F5,19.23015,18.30049,18.02012,17.92751,17.91606,3368,54954,595
8.17E+18,100.09322,-0.857827,9.54E-05,1.29E-05,STAR,K2III (115136),17.55848,14.86093,14.59729,12.87539,12.67406,7258,56605,426
1.34E+18,131.91952,4.2401112,9.54E-05,8.02E-06,STAR,K3,18.55762,16.64339,15.84691,15.59569,15.48043,1188,52650,27
2.70E+18,48.198628,40.793816,9.55E-05,7.91E-06,STAR,K3,19.59538,17.60947,16.80729,16.51627,16.34195,2397,53763,170
4.70E+17,7.5833656,16.077175,9.55E-05,1.36E-05,STAR,K5,22.4527,19.86366,18.73995,18.28674,18.00438,417,51821,418
3.32E+18,118.88216,10.719602,9.58E-05,8.68E-06,STAR,F9,18.2325,16.8727,16.34567,16.1771,16.11313,2945,54505,420
1.69E+18,29.908798,0.657487,9.61E-05,7.68E-06,STAR,K3,18.41789,16.25619,15.4235,15.12724,14.99343,1505,52941,499
3.80E+18,128.95316,22.470937,9.61E-05,8.88E-06,STAR,K1,18.96978,17.39972,16.75686,16.49188,16.37433,3373,54940,292
2.73E+18,128.64835,12.244457,9.61E-05,8.69E-06,STAR,K3,20.89812,18.37772,17.43031,17.10957,16.93196,2426,53795,412
8.39E+18,130.43078,-0.14942599,9.62E-05,7.35E-06,STAR,K3V (32147),20.43526,18.2732,17.47098,17.21653,17.06764,7452,56745,157
8.39E+18,130.14531,-1.4791039,9.62E-05,7.31E-06,STAR,K5Ve (118100),20.55984,18.3891,17.34712,16.98538,16.74888,7452,56745,202
1.40E+18,82.69778,-1.1614806,9.63E-05,2.13E-05,STAR,M4,19.84906,18.45226,17.09595,15.67253,14.84717,1244,52674,181
7.91E+18,212.52236,51.90641,9.63E-05,6.23E-05,STAR,CV,19.98948,19.47384,19.33701,19.2816,19.33619,7027,56448,172
3.07E+18,112.78694,16.838671,9.63E-05,1.17E-05,STAR,K3,20.67726,19.06358,18.29005,17.97078,17.71947,2728,54416,418
3.07E+18,113.67499,15.326684,9.64E-05,2.10E-05,STAR,A0,19.47121,18.38438,18.14553,18.08941,18.07971,2728,54416,104
3.09E+18,218.84628,15.176395,9.65E-05,1.60E-05,STAR,G0,19.48466,18.36855,18.01032,17.86315,17.81677,2748,54234,339
3.51E+18,57.653931,11.974978,9.65E-05,8.41E-06,STAR,K7,22.8684,19.6333,18.08836,17.4073,16.99595,3121,54749,343
1.41E+19,131.75162,2.9734102,9.66E-05,2.99E-05,STAR,G4V (32923),20.90821,19.65799,19.20229,19.0717,19.07542,12531,58932,747
8.39E+18,130.85564,-0.25553252,9.66E-05,8.19E-06,STAR,K3V (32147),21.13831,19.08247,18.19853,17.93513,17.7651,7452,56745,91
8.25E+18,40.284912,0.48695129,9.67E-05,6.74E-06,STAR,K5Ve (118100),19.72747,17.1829,16.09258,15.68735,15.47521,7330,56684,984
3.50E+18,20.0334,7.38516,9.67E-05,8.19E-06,STAR,K3,20.75681,18.57571,17.67031,17.33357,17.12854,3110,54747,552
3.07E+18,112.64195,16.333861,9.67E-05,8.77E-06,STAR,K3,20.95652,19.09912,18.28078,17.94551,17.76235,2728,54416,463
2.35E+18,133.6268,24.457122,9.69E-05,7.85E-06,STAR,A0,17.58787,16.49208,16.64293,16.81031,16.92546,2085,53379,529
1.95E+18,113.63587,42.684006,9.69E-05,2.16E-05,STAR,F5,19.64131,18.63256,18.4176,18.33638,18.32106,1735,53035,383
3.04E+18,98.821084,26.946467,9.70E-05,1.16E-05,STAR,F5,18.90948,17.73591,17.31252,17.16612,17.07103,2696,54167,558
3.50E+18,7.3291402,-11.186,9.70E-05,1.06E-05,STAR,K5,20.55187,18.05596,17.00448,16.63596,16.42416,3105,54825,287
1.35E+18,138.88311,42.375566,9.71E-05,8.92E-06,STAR,K7,20.57402,18.13175,16.90673,16.4284,16.14609,1201,52674,472
1.69E+18,17.71615,-1.226965,9.72E-05,1.11E-05,STAR,K7,21.65662,19.18393,17.96654,17.47976,17.19723,1499,53001,241
3.04E+18,98.324163,27.522708,9.73E-05,1.41E-05,STAR,F5,19.69749,18.32918,17.79242,17.56829,17.45764,2696,54167,539
8.39E+18,130.50159,-0.55999206,9.74E-05,7.11E-06,STAR,K5Ve (118100),21.38878,18.79471,17.72627,17.3379,17.13445,7452,56745,147
1.69E+18,29.59568,0.293422,9.74E-05,1.42E-05,STAR,M1,21.60885,19.80664,18.48851,17.6772,17.21439,1505,52941,477
2.31E+18,52.309988,-0.114063,9.75E-05,1.76E-05,STAR,F5,19.397,18.27151,17.8308,17.67991,17.64519,2049,53350,438
3.80E+18,199.69123,31.848962,9.76E-05,2.49E-05,STAR,F5,20.13485,19.21918,18.93365,18.8247,18.76946,3377,54950,216
8.39E+18,128.55272,-0.13656708,9.77E-05,7.40E-06,STAR,K5Ve (118100),21.15746,18.50306,17.32621,16.88206,16.69868,7452,56745,500
3.07E+18,118.24104,18.325063,9.78E-05,1.20E-05,STAR,F9,20.5278,19.17907,18.71513,18.55703,18.47536,2729,54419,495
1.99E+18,183.58541,15.892544,9.78E-05,1.27E-05,STAR,M2,21.8686,19.51301,18.03945,16.99118,16.40144,1766,53468,378
2.31E+18,52.225213,0.560886,9.79E-05,9.80E-06,STAR,K1,19.9598,18.16988,17.4083,17.09896,16.91901,2049,53350,429
8.26E+18,35.636822,0.67323402,9.81E-05,7.63E-06,STAR,K5 (G_19-24),19.98827,17.45903,16.16239,15.65931,15.36355,7333,56686,678
3.50E+18,9.448,-9.57024,9.81E-05,1.70E-05,STAR,G2,20.42629,19.29837,18.90822,18.77114,18.74838,3105,54825,623
3.50E+18,17.381701,-8.9010401,9.82E-05,8.44E-06,STAR,K5,19.81357,17.3569,16.31602,15.93114,15.69443,3109,54833,610
1.34E+18,130.80858,4.5254602,9.84E-05,2.94E-05,STAR,WD,18.187,17.7642,17.93077,18.12049,18.35508,1188,52650,191
8.39E+18,129.01419,0.72528514,9.84E-05,7.39E-06,STAR,G8V (101501),18.51969,16.9469,16.36045,16.1412,16.03708,7452,56745,597
3.07E+18,106.37386,12.916967,9.84E-05,1.97E-05,STAR,F9,20.83601,19.71719,19.27552,19.07915,19.0319,2727,54414,556
3.51E+18,58.376147,11.762788,9.86E-05,8.54E-06,STAR,K1,21.24964,19.55909,18.68853,18.28712,18.0126,3121,54749,162
3.07E+18,118.33665,19.187467,9.87E-05,1.09E-05,STAR,F9,20.45835,18.94183,18.36582,18.15566,18.0936,2729,54419,454
8.25E+18,55.661171,-0.76935584,9.88E-05,6.80E-06,STAR,K0V (10780),18.55203,16.75043,16.09289,15.84959,15.74072,7331,56658,139
3.51E+18,58.177813,12.46934,9.91E-05,1.04E-05,STAR,K5,21.66814,18.76186,17.4988,17.01517,16.73792,3121,54749,373
8.39E+18,129.46762,0.15551021,9.94E-05,6.99E-06,STAR,G8V (101501),18.32389,16.53867,15.86791,15.62843,15.5103,7452,56745,658
1.25E+18,327.62021,0.877687,9.94E-05,1.43E-05,STAR,K5,22.35472,19.86847,18.79641,18.37395,18.0829,1107,52968,408
8.39E+18,130.53915,-0.52758492,9.95E-05,1.24E-05,STAR,G4V (32923),20.29337,19.02541,18.59532,18.4489,18.43688,7452,56745,121
3.32E+18,119.24507,9.854302,9.96E-05,9.82E-06,STAR,K3,22.22726,19.54758,18.589,18.26263,18.08103,2945,54505,513
1.99E+18,183.06148,15.685509,9.97E-05,1.01E-05,STAR,M2,20.69865,18.13293,16.71209,15.78742,15.234,1766,53468,335
3.50E+18,9.1082201,-9.3850098,9.98E-05,1.17E-05,STAR,M0,21.13569,18.40669,16.89031,15.98996,15.463,3105,54825,553
3.32E+18,118.35066,9.548425,9.99E-05,6.67E-06,STAR,K1,20.32434,18.42242,17.74271,17.53939,17.4289,2945,54505,438
1.34E+18,132.25331,4.545101,1.00E-04,1.15E-05,STAR,K5,22.2392,19.46092,18.20386,17.80152,17.57199,1188,52650,36
3.32E+18,111.78418,37.45254,0.000100053,2.27E-05,STAR,G0,20.9776,19.80072,19.46915,19.34122,19.23689,2946,54506,111
5.39E+18,205.72488,4.8143313,0.000100082,7.89E-06,STAR,K5Ve (118100),21.5886,18.90898,17.75374,17.33097,17.1117,4786,55651,924
3.07E+18,112.6917,14.507882,0.000100188,1.23E-05,STAR,F9,20.23884,18.89584,18.37817,18.21747,18.09258,2728,54416,122
3.07E+18,111.88751,15.098559,0.000100317,1.38E-05,STAR,F9,20.66862,19.15519,18.47977,18.21102,18.03572,2728,54416,293
3.32E+18,111.17484,36.68428,0.00010038,6.37E-05,STAR,A0,20.67261,19.88817,19.52749,19.45588,19.36376,2946,54506,140
3.07E+18,105.05184,12.083576,0.000100426,1.06E-05,STAR,G2,19.23569,17.90481,17.39976,17.23828,17.14837,2727,54414,237
3.01E+17,148.96675,-0.77607839,0.000100678,1.67E-05,STAR,K7,21.56305,19.2012,17.76762,17.11802,16.75748,267,51608,10
5.81E+18,131.59487,49.260012,0.000100855,9.31E-06,STAR,K0IV (191026),20.22901,18.73903,18.0692,17.83697,17.75175,5161,55968,747
3.04E+18,98.097726,27.192527,0.000100987,1.08E-05,STAR,F9,19.78246,18.43264,17.84811,17.59912,17.48354,2696,54167,461
3.32E+18,111.72364,37.375209,0.000101259,4.39E-05,STAR,F5,20.68012,19.84961,19.50662,19.41253,19.2252,2946,54506,120
2.73E+18,131.77152,12.660309,0.000101303,1.23E-05,STAR,M3,20.85645,18.1871,16.74472,15.60005,14.98556,2428,53801,113
3.81E+18,224.34094,10.810314,0.000101404,1.81E-05,STAR,F5,19.49844,18.55031,18.19977,18.10576,17.98605,3388,54947,603
3.80E+18,130.82428,24.162206,0.000101631,8.51E-06,STAR,K3,20.85864,18.56793,17.60356,17.30201,17.13665,3373,54940,562
6.18E+18,228.41621,7.311782,0.000101767,3.90E-05,STAR,F3/F5V (30743),21.23619,19.9765,19.9409,19.7559,19.66455,5487,55982,211
3.03E+17,149.87701,-0.51284792,0.000101851,1.09E-05,STAR,F9,18.35922,17.17594,16.71875,16.54131,16.47968,269,51910,303
3.80E+18,199.31587,31.862078,0.00010187,2.03E-05,STAR,A0,18.97663,18.08954,17.85348,17.78272,17.76772,3377,54950,214
3.32E+18,118.18226,9.808468,0.000102056,1.83E-05,STAR,F5,19.56685,18.7482,18.36652,18.21183,18.19549,2945,54505,430
3.04E+18,99.104325,27.35025,0.000102098,1.03E-05,STAR,F9,20.18855,18.61038,18.15675,17.9901,17.82673,2696,54167,616
3.28E+18,115.39929,17.986965,0.000102154,1.59E-05,STAR,F9,21.2946,19.84703,19.31981,19.13457,19.08001,2915,54497,183
8.25E+18,55.523649,-1.0687948,0.000102162,7.59E-06,STAR,K3V (32147),20.49661,18.30014,17.3078,16.94128,16.71519,7331,56658,166
3.28E+18,114.52174,18.213296,0.000102165,8.64E-06,STAR,K5,20.21999,17.93478,16.94525,16.57799,16.3774,2915,54497,304
3.38E+18,163.5926,40.455741,0.000102287,9.80E-06,STAR,K1,15.78767,14.07923,12.71716,12.43977,13.02496,3000,54843,434
6.58E+17,216.85759,3.6099715,0.000102539,1.17E-05,STAR,F5,17.61391,16.63429,16.34787,16.21766,16.18918,584,52049,18
8.39E+18,128.92547,-0.20717516,0.000102774,9.35E-06,STAR,K0V (10780),20.07892,18.49253,17.85205,17.60705,17.51469,7452,56745,465
3.79E+18,125.70659,56.156785,0.000102861,8.99E-06,STAR,M0,21.7345,19.26262,17.82756,17.16473,16.77875,3362,54939,243
9.32E+17,130.14871,39.698654,0.000102879,9.24E-06,STAR,K5,20.03991,17.59945,16.47034,16.10309,15.81861,828,52317,538
3.50E+18,7.64078,-10.4184,0.000102908,7.74E-06,STAR,K3,19.50984,17.69866,16.94205,16.67038,16.51847,3105,54825,189
1.68E+18,11.126317,0.285369,0.000102913,8.47E-06,STAR,K7,19.36695,16.82463,15.6193,15.1803,14.95403,1495,52944,558
3.32E+18,110.96288,38.1884,0.000102945,1.43E-05,STAR,F5,20.0547,18.95336,18.7288,18.67273,18.66208,2946,54506,370
8.26E+18,31.139663,0.89645803,0.000103129,7.55E-06,STAR,K0IV (191026),19.67961,17.96538,17.3027,17.04338,16.93925,7332,56683,960
8.39E+18,129.1952,1.0580979,0.000103157,8.38E-06,STAR,K3V (32147),20.75533,18.48906,17.60248,17.30557,17.1073,7452,56745,587
3.79E+18,199.03595,42.157759,0.000103183,1.56E-05,STAR,F5,19.30426,18.30067,17.96658,17.80232,17.79882,3368,54954,377
2.31E+18,52.348197,0.254923,0.000103294,8.69E-06,STAR,K1,20.07663,18.09005,17.28502,16.9929,16.82136,2049,53350,427
1.69E+18,30.01597,0.693816,0.000103307,1.32E-05,STAR,K1,21.22767,19.40195,18.75404,18.48954,18.34711,1505,52941,505
3.04E+18,98.105035,27.395281,0.000103459,1.09E-05,STAR,K1,20.7944,19.0362,18.27586,17.95898,17.77697,2696,54167,452
3.50E+18,13.157,1.1189801,0.000103479,9.15E-06,STAR,K5,20.06863,17.79419,16.76817,16.42281,16.22634,3111,54800,441
8.39E+18,130.53646,-0.76641053,0.000103598,7.60E-06,STAR,K3V (32147),21.5818,18.97225,17.98526,17.61777,17.38678,7452,56745,116
3.32E+18,119.4747,10.32774,0.000103666,9.26E-06,STAR,K1,20.81479,19.27376,18.63825,18.42076,18.32342,2945,54505,523
8.25E+18,39.785473,-0.96399097,0.000103824,8.01E-06,STAR,K5Ve (118100),21.16126,18.77427,17.72475,17.34603,17.14241,7330,56684,130
8.17E+18,100.30938,-1.002758,0.000103826,1.77E-05,STAR,K0V (10780),16.25207,14.57067,13.91425,13.69364,13.58682,7258,56605,384
9.32E+17,129.93136,39.764855,0.000103845,1.30E-05,STAR,F5,16.7797,15.84421,15.52244,15.42381,15.37257,828,52317,444
8.25E+18,55.406068,-1.2227516,0.000103983,7.76E-06,STAR,K0IV (191026),18.82171,17.11415,16.42794,16.09677,15.92678,7331,56658,175
3.81E+18,224.77182,9.9338664,0.000104049,2.58E-05,STAR,F5,20.14216,19.25791,18.98787,18.90588,18.83106,3388,54947,638
3.32E+18,111.21018,36.408254,0.000104069,7.15E-06,STAR,K3,19.19089,17.69267,17.01689,16.70198,16.52478,2946,54506,133
3.07E+18,112.38787,16.195708,0.000104151,1.26E-05,STAR,F9,20.70618,19.26687,18.64288,18.39876,18.3448,2728,54416,427
3.04E+18,99.679979,26.600535,0.000104273,1.12E-05,STAR,F9,20.0642,18.56482,17.94201,17.69334,17.58941,2696,54167,33
8.39E+18,131.19331,0.009320698,0.000104482,8.54E-06,STAR,K3V (32147),21.24139,18.90735,17.99216,17.67056,17.49041,7452,56745,77
8.39E+18,130.58213,-0.66951497,0.000104538,1.34E-05,STAR,F3/F5V (30743),19.57488,18.52928,18.25953,18.13832,18.1115,7452,56745,113
3.07E+18,113.09429,17.269944,0.000104566,9.17E-06,STAR,K7,22.64603,19.30305,18.00526,17.3506,16.96739,2728,54416,455
1.34E+18,133.69695,5.4592039,0.000104789,1.83E-05,STAR,K5,23.31635,19.98882,18.73066,18.3154,18.05526,1190,52670,457
3.32E+18,118.69715,10.101727,0.000104917,8.39E-06,STAR,K5,19.64012,17.19268,16.08208,15.68844,15.45664,2945,54505,474
8.39E+18,128.88477,0.96385242,0.00010505,7.73E-06,STAR,K0IV (191026),20.29667,18.48115,17.7613,17.49135,17.35148,7452,56745,545
8.26E+18,35.710972,0.46291659,0.00010516,6.92E-06,STAR,K5Ve (118100),20.18118,17.70922,16.5879,16.15482,15.90696,7333,56686,687
3.52E+18,71.847003,-4.5146077,0.000105205,7.29E-06,STAR,K3,20.37384,18.44379,17.58177,17.25731,17.06868,3123,54741,316
8.39E+18,129.45148,0.88986549,0.000105292,7.69E-06,STAR,K0IV (191026),19.65704,17.9363,17.3139,17.0868,16.97244,7452,56745,621
3.50E+18,8.6176701,-10.1638,0.000105296,1.59E-05,STAR,F5,20.01228,18.97779,18.52789,18.31653,18.25516,3105,54825,108
3.80E+18,191.24179,35.540455,0.000105506,7.94E-06,STAR,K5,20.59627,18.43398,17.52785,17.15824,16.94419,3375,55003,153
5.45E+18,122.0698,5.9432588,0.000105577,1.69E-05,STAR,F3/F5V (30743),20.04624,19.11784,18.77065,18.64181,18.61366,4842,55867,458
7.22E+18,166.48745,26.631963,0.00010563,2.21E-05,STAR,F3/F5V (30743),19.64421,18.7522,18.46967,18.3338,18.32576,6412,56358,894
3.50E+18,16.592677,-10.059417,0.00010582,1.09E-05,STAR,G2,17.91157,16.76707,16.34034,16.1787,16.10886,3109,54833,151
8.25E+18,40.060023,0.6344917,0.000105867,7.04E-06,STAR,K0V (10780),18.27061,16.58223,15.96078,15.77201,15.69816,7330,56684,968
1.69E+18,15.263271,-1.028194,0.000105883,8.61E-06,STAR,K1,19.00783,17.37938,16.70773,16.45132,16.34255,1497,52886,14
8.26E+18,31.292949,-0.58552635,0.000106134,9.39E-06,STAR,G4V (32923),18.56685,17.30311,16.81853,16.6357,16.58187,7332,56683,34
2.35E+18,132.00504,22.822767,0.000106215,1.00E-05,STAR,K7,21.50646,19.02383,17.74132,17.21534,16.91408,2085,53379,249
3.81E+18,224.02326,11.170392,0.00010627,7.54E-06,STAR,K5,19.91514,17.56702,16.51748,16.13336,15.92675,3388,54947,575
3.04E+18,99.628316,26.086617,0.000106405,3.15E-05,STAR,F9,21.51793,19.829,19.23091,18.95878,18.80866,2696,54167,21
3.07E+18,104.53416,12.467962,0.000106666,1.31E-05,STAR,F9,20.14692,18.8414,18.31988,18.10943,18.03303,2727,54414,315
1.69E+18,24.651035,-0.103543,0.000106686,1.33E-05,STAR,F5,18.87667,17.79734,17.4183,17.30145,17.26819,1502,53741,15
9.99E+18,179.32982,36.300015,0.000106714,1.01E-05,STAR,A1III (225180),17.54498,16.66728,16.42118,16.36897,16.35391,8872,57422,8
1.41E+19,130.02915,-0.57857643,0.000106797,4.83E-05,STAR,WDhotter,19.36522,18.89515,19.05667,19.30427,19.43021,12525,58932,336
8.25E+18,39.761677,-1.1631527,0.000106863,7.60E-06,STAR,G8V (101501),18.37726,16.81661,16.24722,16.05672,15.98571,7330,56684,123
3.04E+18,98.242836,27.204459,0.000107052,1.60E-05,STAR,F5,20.10378,18.8052,18.37765,18.22422,18.12839,2696,54167,488
1.66E+18,328.30255,-0.668831,0.000107124,1.01E-05,STAR,G2,18.09409,16.87042,16.40877,16.23814,16.17594,1473,52908,52
3.07E+18,105.15417,11.87645,0.000107316,1.18E-05,STAR,F5,19.00071,17.72754,17.27514,17.09327,17.01537,2727,54414,259
3.79E+18,199.24948,42.662027,0.000107428,1.42E-05,STAR,G0,18.83906,17.70742,17.24724,16.96853,16.87599,3368,54954,367
8.39E+18,129.13601,0.11201966,0.000107519,8.26E-06,STAR,G8V (101501),17.8157,16.24837,15.72783,15.56657,15.4937,7452,56745,577
3.79E+18,199.2722,41.927645,0.000107619,9.57E-05,STAR,CV,19.58605,19.14201,18.94035,18.86197,18.94227,3368,54954,425
6.52E+18,149.2467,34.720507,0.000107657,6.47E-06,STAR,K3V (32147),20.39889,17.82822,16.83332,16.5072,16.35867,5793,56337,722
3.81E+18,208.15536,43.088738,0.000107813,6.42E-06,STAR,K3,19.31166,17.30617,16.4463,16.11612,15.92017,3380,54977,410
3.07E+18,113.01282,14.899512,0.000108015,1.60E-05,STAR,F9,20.61502,19.21831,18.65252,18.41096,18.29307,2728,54416,99
3.08E+18,228.63858,6.010626,0.00010802,2.94E-05,STAR,F9,21.08644,19.89461,19.36543,19.13868,19.05187,2739,54618,249
1.69E+18,14.104131,-0.853886,0.000108114,1.37E-05,STAR,M1,22.95039,19.61324,18.07408,17.24965,16.77075,1497,52886,254
8.26E+18,31.300686,-0.23147248,0.000108192,7.27E-06,STAR,G8V (101501),16.96993,15.51815,15.01044,14.82869,14.77694,7332,56683,29
3.80E+18,198.83663,32.721041,0.000108209,9.26E-06,STAR,F9,19.53785,18.27274,17.76304,17.5802,17.52571,3377,54950,239
3.79E+18,198.57959,41.753456,0.000108239,8.88E-06,STAR,K5,20.60186,18.44677,17.47332,17.14181,16.93459,3368,54954,394
